organization,occurredAt,customerId,customerName,serviceLocationId,serviceLocationDescription,containerId,containerDescription,containerContentType,containerCubicYards,level,wasEmptied,emptyOccurredAt,levelAtEmpty,latitude,longitude,positionAccuracy,imageUrl
universityofmaryland,2020-03-05T23:40:21.811Z,,University of Maryland,5.0,UM Technology Ventures,7NGF1MRE6SKT,10,refuse,6,32.0,f,,,38.979286,-76.925605,24.0,https://images.compology.com/1/raw_device_data/dd83fa03-b39f-4b7a-8674-70d0d37047b2
universityofmaryland,2020-03-05T23:40:31.906Z,,University of Maryland,1.0,Gosset Football Teamhouse,J6MMBE75XVYA,1,recycle,8,20.0,f,,,38.990158,-76.945724,9.8,https://images.compology.com/1/raw_device_data/882658a2-3f90-4703-8596-43e665e44f2b
universityofmaryland,2020-03-06T04:17:33.063Z,,University of Maryland,4.0,Patapsco Building,QK633SDAVXXC,7,recycle,8,20.0,f,,,38.976551,-76.925384,18.0,https://images.compology.com/1/raw_device_data/84b243ce-dd01-443a-be51-d48fab5df65a
universityofmaryland,2020-03-06T04:17:39.284Z,,University of Maryland,1.0,Gosset Football Teamhouse,J6MMBE75XVYA,1,recycle,8,40.0,f,,,38.990192,-76.94573199999999,23.0,https://images.compology.com/1/raw_device_data/1c65bfb8-d29b-4cd6-9fbd-cb45cfe7cb84
universityofmaryland,2020-03-06T04:17:47.236Z,,University of Maryland,3.0,Denton Hall,Z1Y5KFA5H3NA,4,refuse,6,65.0,f,,,38.992527,-76.950645,13.0,https://images.compology.com/1/raw_device_data/5eb07cfa-62fa-4a68-bd84-d939e75c3344
universityofmaryland,2020-03-06T04:18:01.607Z,,University of Maryland,5.0,UM Technology Ventures,7NGF1MRE6SKT,10,refuse,6,32.0,f,,,38.97945,-76.926681,24.0,https://images.compology.com/1/raw_device_data/48e63381-ab1c-4db9-84c3-c6387b2f6311
universityofmaryland,2020-03-06T04:18:26.324Z,,University of Maryland,1.0,Gosset Football Teamhouse,PRP9VRTJQT8V,2,refuse,6,92.0,f,,,38.990192,-76.94561,26.0,https://images.compology.com/1/raw_device_data/ff7cc675-e033-49e5-9c2e-f5645f634bba
universityofmaryland,2020-03-06T04:19:07.116Z,,University of Maryland,5.0,UM Technology Ventures,DM5S9RVP4WFG,9,recycle,8,20.0,f,,,38.979393,-76.925476,14.0,https://images.compology.com/1/raw_device_data/4f1a328d-722a-4ad4-bbd6-4155bd5b8028
universityofmaryland,2020-03-06T04:19:08.263Z,,University of Maryland,4.0,Patapsco Building,TBCCR5C8TCBR,8,refuse,8,35.0,f,,,38.976486,-76.925338,13.0,https://images.compology.com/1/raw_device_data/bd17e606-7574-4cc7-bce7-dd8b9ded6d53
universityofmaryland,2020-03-06T04:19:32.587Z,,University of Maryland,3.0,Denton Hall,E5RGSTA85A03,3,recycle,8,45.0,f,,,38.992323999999996,-76.950614,12.0,https://images.compology.com/1/raw_device_data/8360a687-fec6-4179-940d-1fd371275614
universityofmaryland,2020-03-06T09:33:20.069Z,,University of Maryland,1.0,Gosset Football Teamhouse,J6MMBE75XVYA,1,recycle,8,0.0,t,2020-03-06T09:33:20.000Z,40.0,38.990173,-76.945747,8.5,https://images.compology.com/1/raw_device_data/ba27d2c8-adb1-4da8-aa34-ed98196885ef
universityofmaryland,2020-03-06T09:35:30.830Z,,University of Maryland,3.0,Denton Hall,E5RGSTA85A03,3,recycle,8,0.0,t,2020-03-06T09:35:30.000Z,45.0,38.992336,-76.950447,11.0,https://images.compology.com/1/raw_device_data/7c803562-fb39-42d8-817d-5c20c7117f3a
universityofmaryland,2020-03-06T09:46:04.616Z,,University of Maryland,1.0,Gosset Football Teamhouse,PRP9VRTJQT8V,2,refuse,6,0.0,t,2020-03-06T09:46:04.000Z,92.0,38.990080999999996,-76.945762,10.0,https://images.compology.com/1/raw_device_data/d0d3d836-2873-482e-81d1-7ce530a1a02c
universityofmaryland,2020-03-06T14:53:36.784Z,,University of Maryland,5.0,UM Technology Ventures,7NGF1MRE6SKT,10,refuse,6,0.0,t,2020-03-06T14:53:36.000Z,32.0,38.979347,-76.925453,20.0,https://images.compology.com/1/raw_device_data/de2693f6-aee5-4c86-a21a-883dda66de67
universityofmaryland,2020-03-06T14:58:17.918Z,,University of Maryland,4.0,Patapsco Building,TBCCR5C8TCBR,8,refuse,8,0.0,t,2020-03-06T14:58:17.000Z,35.0,38.976318,-76.925613,11.0,https://images.compology.com/1/raw_device_data/399e6da5-8f0b-4ca6-a758-e0ba0d90bde8
universityofmaryland,2020-03-06T17:26:33.088Z,,University of Maryland,5.0,UM Technology Ventures,DM5S9RVP4WFG,9,recycle,8,60.0,f,,,38.979389000000005,-76.925453,9.8,https://images.compology.com/1/raw_device_data/0a0886d1-2861-41f2-b4cb-09082bf40fb4
universityofmaryland,2020-03-06T17:27:02.029Z,,University of Maryland,4.0,Patapsco Building,TBCCR5C8TCBR,8,refuse,8,0.0,f,,,38.976627,-76.925285,25.0,https://images.compology.com/1/raw_device_data/61d0cc6c-c4f3-4a04-8d74-4b8e5fd31692
universityofmaryland,2020-03-06T17:27:24.315Z,,University of Maryland,4.0,Patapsco Building,QK633SDAVXXC,7,recycle,8,27.0,f,,,38.976589000000004,-76.925354,18.0,https://images.compology.com/1/raw_device_data/9349895f-999d-41f7-8049-248c1ffc11cf
universityofmaryland,2020-03-06T17:27:39.427Z,,University of Maryland,1.0,Gosset Football Teamhouse,J6MMBE75XVYA,1,recycle,8,17.0,f,,,38.990047,-76.94581600000001,16.0,https://images.compology.com/1/raw_device_data/77393105-08e1-42e4-a1b6-f4b4255461fb
universityofmaryland,2020-03-06T17:28:09.376Z,,University of Maryland,3.0,Denton Hall,Z1Y5KFA5H3NA,4,refuse,6,55.0,f,,,38.992351,-76.950698,19.0,https://images.compology.com/1/raw_device_data/73a52ddd-4994-4664-af21-794e8983731a
universityofmaryland,2020-03-06T17:29:37.798Z,,University of Maryland,1.0,Gosset Football Teamhouse,PRP9VRTJQT8V,2,refuse,6,20.0,f,,,38.99002,-76.945449,11.0,https://images.compology.com/1/raw_device_data/d6fd1337-ea85-4f8e-9a73-7166b1830011
universityofmaryland,2020-03-06T17:30:12.882Z,,University of Maryland,5.0,UM Technology Ventures,7NGF1MRE6SKT,10,refuse,6,10.0,f,,,38.979183,-76.925605,23.0,https://images.compology.com/1/raw_device_data/fda57efc-555e-4e1d-a595-c05b32619be4
universityofmaryland,2020-03-06T17:30:43.450Z,,University of Maryland,3.0,Denton Hall,E5RGSTA85A03,3,recycle,8,10.0,f,,,38.992363,-76.950546,13.0,https://images.compology.com/1/raw_device_data/28dd878b-6c7f-4cad-872b-55e9243ec827
universityofmaryland,2020-03-06T23:35:42.815Z,,University of Maryland,1.0,Gosset Football Teamhouse,PRP9VRTJQT8V,2,refuse,6,40.0,f,,,38.990078000000004,-76.945762,9.8,https://images.compology.com/1/raw_device_data/3e9b64b8-6688-4d91-8f2b-b975d5a4b93a
universityofmaryland,2020-03-06T23:35:43.628Z,,University of Maryland,3.0,Denton Hall,Z1Y5KFA5H3NA,4,refuse,6,55.0,f,,,38.992286,-76.950721,19.0,https://images.compology.com/1/raw_device_data/38b6b065-d67e-4c05-922e-90dd58c89933
universityofmaryland,2020-03-06T23:36:13.068Z,,University of Maryland,4.0,Patapsco Building,TBCCR5C8TCBR,8,refuse,8,5.0,f,,,38.976303,-76.925331,12.0,https://images.compology.com/1/raw_device_data/48de9065-fd49-4b7c-8e94-022d94ffa73d
universityofmaryland,2020-03-06T23:39:10.133Z,,University of Maryland,5.0,UM Technology Ventures,DM5S9RVP4WFG,9,recycle,8,70.0,f,,,38.979263,-76.92546800000001,12.0,https://images.compology.com/1/raw_device_data/8ca709c8-56c7-46dd-8395-ec68c69e748c
universityofmaryland,2020-03-06T23:39:27.377Z,,University of Maryland,3.0,Denton Hall,E5RGSTA85A03,3,recycle,8,20.0,f,,,38.992046,-76.950859,18.0,https://images.compology.com/1/raw_device_data/30796756-33f5-46cd-abe8-ec1e11db4feb
universityofmaryland,2020-03-06T23:39:51.614Z,,University of Maryland,1.0,Gosset Football Teamhouse,J6MMBE75XVYA,1,recycle,8,20.0,f,,,38.990127,-76.945655,13.0,https://images.compology.com/1/raw_device_data/aacb7e76-5316-4b1b-af33-d51cc0d6deec
universityofmaryland,2020-03-06T23:40:09.699Z,,University of Maryland,5.0,UM Technology Ventures,7NGF1MRE6SKT,10,refuse,6,10.0,f,,,38.979133000000004,-76.925514,24.0,https://images.compology.com/1/raw_device_data/b41ae31b-97a0-4248-af69-9c251a8df729
universityofmaryland,2020-03-06T23:40:32.070Z,,University of Maryland,4.0,Patapsco Building,QK633SDAVXXC,7,recycle,8,52.0,f,,,38.976379,-76.92549100000001,19.0,https://images.compology.com/1/raw_device_data/50c80d4c-ffe0-485e-afea-b70e8a468b91
universityofmaryland,2020-03-07T04:16:37.110Z,,University of Maryland,4.0,Patapsco Building,QK633SDAVXXC,7,recycle,8,75.0,f,,,38.9766,-76.92519300000001,24.0,https://images.compology.com/1/raw_device_data/1d9752c2-0aa1-4c46-b240-8e62e03cdc53
universityofmaryland,2020-03-07T04:16:42.914Z,,University of Maryland,5.0,UM Technology Ventures,DM5S9RVP4WFG,9,recycle,8,70.0,f,,,38.979372999999995,-76.925567,20.0,https://images.compology.com/1/raw_device_data/80bb0f6d-57be-48d3-80b8-fab6e1b80e53
universityofmaryland,2020-03-07T04:17:48.274Z,,University of Maryland,1.0,Gosset Football Teamhouse,PRP9VRTJQT8V,2,refuse,6,22.0,f,,,38.990097,-76.945739,20.0,https://images.compology.com/1/raw_device_data/c3ff8f44-fc05-4751-b220-7a3892b536dc
universityofmaryland,2020-03-07T04:19:15.288Z,,University of Maryland,3.0,Denton Hall,E5RGSTA85A03,3,recycle,8,32.0,f,,,38.992332,-76.950973,22.0,https://images.compology.com/1/raw_device_data/77bab0c3-8e87-4672-aaeb-906632102760
universityofmaryland,2020-03-07T04:19:52.327Z,,University of Maryland,3.0,Denton Hall,Z1Y5KFA5H3NA,4,refuse,6,50.0,f,,,38.9925,-76.950508,17.0,https://images.compology.com/1/raw_device_data/062e02a6-60f8-4bdb-923f-78e86b839b0e
universityofmaryland,2020-03-07T04:20:03.738Z,,University of Maryland,5.0,UM Technology Ventures,7NGF1MRE6SKT,10,refuse,6,5.0,f,,,38.979126,-76.925529,28.0,https://images.compology.com/1/raw_device_data/1df9abf1-2042-4fd3-a973-285f8af2173b
universityofmaryland,2020-03-07T04:20:24.395Z,,University of Maryland,1.0,Gosset Football Teamhouse,J6MMBE75XVYA,1,recycle,8,5.0,f,,,38.990272,-76.945518,25.0,https://images.compology.com/1/raw_device_data/66585d3f-787d-4a7b-9625-56d38ea94aca
universityofmaryland,2020-03-07T04:20:49.938Z,,University of Maryland,4.0,Patapsco Building,TBCCR5C8TCBR,8,refuse,8,10.0,f,,,38.976657,-76.925148,24.0,https://images.compology.com/1/raw_device_data/e0909b82-3070-4a2d-a53a-0d9f61a5bb69
universityofmaryland,2020-03-07T09:11:10.212Z,,University of Maryland,1.0,Gosset Football Teamhouse,PRP9VRTJQT8V,2,refuse,6,0.0,t,2020-03-07T09:11:10.000Z,22.0,38.989994,-76.945625,20.0,https://images.compology.com/1/raw_device_data/246dc1ba-b7f6-4e5c-b5ff-7969ebbbd971
universityofmaryland,2020-03-07T12:49:01.697Z,,University of Maryland,3.0,Denton Hall,Z1Y5KFA5H3NA,4,refuse,6,0.0,t,2020-03-07T12:49:01.000Z,50.0,38.992416,-76.950637,16.0,https://images.compology.com/1/raw_device_data/75d821d1-278c-47d3-8caf-32c092379bcc
universityofmaryland,2020-03-07T17:27:05.473Z,,University of Maryland,3.0,Denton Hall,E5RGSTA85A03,3,recycle,8,27.0,f,,,38.992397,-76.950576,19.0,https://images.compology.com/1/raw_device_data/e67409ea-b722-4a3d-85b5-7c230990361c
universityofmaryland,2020-03-07T17:27:18.348Z,,University of Maryland,1.0,Gosset Football Teamhouse,PRP9VRTJQT8V,2,refuse,6,20.0,f,,,38.990097,-76.945785,19.0,https://images.compology.com/1/raw_device_data/8125d274-b093-4e1d-a4fc-1a2ab343b8e2
universityofmaryland,2020-03-07T17:27:34.425Z,,University of Maryland,5.0,UM Technology Ventures,7NGF1MRE6SKT,10,refuse,6,15.0,f,,,38.979183,-76.925651,29.0,https://images.compology.com/1/raw_device_data/96237ea1-a77b-48b4-af14-eceab761e1e7
universityofmaryland,2020-03-07T17:29:01.221Z,,University of Maryland,3.0,Denton Hall,Z1Y5KFA5H3NA,4,refuse,6,0.0,f,,,38.992393,-76.950744,16.0,https://images.compology.com/1/raw_device_data/028aff58-5c07-4f92-b583-26ea3a0caaa5
universityofmaryland,2020-03-07T17:30:25.595Z,,University of Maryland,5.0,UM Technology Ventures,DM5S9RVP4WFG,9,recycle,8,47.0,f,,,38.979274,-76.925476,15.0,https://images.compology.com/1/raw_device_data/4eeb13a8-a0a3-4f2c-be04-82c7af32d268
universityofmaryland,2020-03-07T17:31:06.569Z,,University of Maryland,4.0,Patapsco Building,QK633SDAVXXC,7,recycle,8,87.0,f,,,38.976619,-76.925437,28.0,https://images.compology.com/1/raw_device_data/3e5d0569-cd16-44ca-bad5-f5398c71dbf1
universityofmaryland,2020-03-07T17:31:17.773Z,,University of Maryland,1.0,Gosset Football Teamhouse,J6MMBE75XVYA,1,recycle,8,15.0,f,,,38.990173,-76.94579300000001,15.0,https://images.compology.com/1/raw_device_data/35f547f1-0f56-4be9-9f32-2759a309530d
universityofmaryland,2020-03-07T23:37:00.270Z,,University of Maryland,3.0,Denton Hall,E5RGSTA85A03,3,recycle,8,15.0,f,,,38.992576,-76.949928,28.0,https://images.compology.com/1/raw_device_data/abd6a9ee-f7b9-4a43-a460-4299c22a1bce
universityofmaryland,2020-03-07T23:37:08.790Z,,University of Maryland,1.0,Gosset Football Teamhouse,J6MMBE75XVYA,1,recycle,8,27.0,f,,,38.990184,-76.945709,20.0,https://images.compology.com/1/raw_device_data/2912a3fa-cf5d-43c0-ac12-c1094139bc50
universityofmaryland,2020-03-07T23:37:15.970Z,,University of Maryland,4.0,Patapsco Building,TBCCR5C8TCBR,8,refuse,8,10.0,f,,,38.976551,-76.925331,18.0,https://images.compology.com/1/raw_device_data/475a2622-19e1-4b65-8482-04b581057f64
universityofmaryland,2020-03-07T23:37:37.780Z,,University of Maryland,5.0,UM Technology Ventures,7NGF1MRE6SKT,10,refuse,6,5.0,f,,,38.979385,-76.925521,30.0,https://images.compology.com/1/raw_device_data/eccbc793-b545-479e-a792-33f64ddb86ad
universityofmaryland,2020-03-07T23:37:39.035Z,,University of Maryland,3.0,Denton Hall,Z1Y5KFA5H3NA,4,refuse,6,5.0,f,,,38.992412,-76.950866,21.0,https://images.compology.com/1/raw_device_data/6a2b059d-206b-4b42-b276-8a64d734f56f
universityofmaryland,2020-03-07T23:37:50.118Z,,University of Maryland,5.0,UM Technology Ventures,DM5S9RVP4WFG,9,recycle,8,55.0,f,,,38.979282,-76.925399,13.0,https://images.compology.com/1/raw_device_data/b49f92db-832c-47bf-9bce-9e9771c43ba3
universityofmaryland,2020-03-07T23:39:16.441Z,,University of Maryland,4.0,Patapsco Building,QK633SDAVXXC,7,recycle,8,90.0,f,,,38.976451000000004,-76.92536899999999,21.0,https://images.compology.com/1/raw_device_data/c1a40889-73e4-4a63-b1ce-d65768bb530a
universityofmaryland,2020-03-07T23:40:03.770Z,,University of Maryland,1.0,Gosset Football Teamhouse,PRP9VRTJQT8V,2,refuse,6,25.0,f,,,38.990035999999996,-76.945808,16.0,https://images.compology.com/1/raw_device_data/6e4d48b2-16c5-4649-8acf-580d84a9284e
universityofmaryland,2020-03-08T04:16:03.353Z,,University of Maryland,4.0,Patapsco Building,QK633SDAVXXC,7,recycle,8,95.0,f,,,38.976764,-76.925552,20.0,https://images.compology.com/1/raw_device_data/ae5faa6c-8af1-4b5c-9eff-36dd1576c498
universityofmaryland,2020-03-08T04:16:28.636Z,,University of Maryland,3.0,Denton Hall,E5RGSTA85A03,3,recycle,8,20.0,f,,,38.992439000000005,-76.95060699999999,21.0,https://images.compology.com/1/raw_device_data/3e2d023b-0c62-40ab-9ce2-b194edbe17cf
universityofmaryland,2020-03-08T04:16:29.048Z,,University of Maryland,1.0,Gosset Football Teamhouse,PRP9VRTJQT8V,2,refuse,6,15.0,f,,,38.990188,-76.94583100000001,27.0,https://images.compology.com/1/raw_device_data/d5179b93-a852-4478-9c58-18ff41c1c2ec
universityofmaryland,2020-03-08T04:16:32.202Z,,University of Maryland,3.0,Denton Hall,Z1Y5KFA5H3NA,4,refuse,6,5.0,f,,,38.992359,-76.950737,17.0,https://images.compology.com/1/raw_device_data/a428d2ef-e4a5-4f74-877e-b1962ebbe495
universityofmaryland,2020-03-08T04:17:23.902Z,,University of Maryland,5.0,UM Technology Ventures,7NGF1MRE6SKT,10,refuse,6,5.0,f,,,38.979209000000004,-76.925804,28.0,https://images.compology.com/1/raw_device_data/b4f46331-85bd-44c7-919d-0547662aa2c0
universityofmaryland,2020-03-08T04:19:07.305Z,,University of Maryland,1.0,Gosset Football Teamhouse,J6MMBE75XVYA,1,recycle,8,12.0,f,,,38.990066,-76.94560200000001,23.0,https://images.compology.com/1/raw_device_data/43bb2f56-239d-4aeb-96f7-b1fbc6bad3dc
universityofmaryland,2020-03-08T04:19:32.561Z,,University of Maryland,5.0,UM Technology Ventures,DM5S9RVP4WFG,9,recycle,8,70.0,f,,,38.979343,-76.925506,20.0,https://images.compology.com/1/raw_device_data/59a40bf7-966d-4d59-813b-4bf7cb317ff8
universityofmaryland,2020-03-08T04:20:05.778Z,,University of Maryland,4.0,Patapsco Building,TBCCR5C8TCBR,8,refuse,8,10.0,f,,,38.976451000000004,-76.925239,21.0,https://images.compology.com/1/raw_device_data/a58d0d3b-a576-4ed3-88d1-de09c3fe81f0
universityofmaryland,2020-03-08T15:35:34.130Z,,University of Maryland,4.0,Patapsco Building,TBCCR5C8TCBR,8,refuse,8,20.0,f,,,38.976253,-76.92559,23.0,https://images.compology.com/1/raw_device_data/8594f8d6-8a2c-4dec-97a0-d95c989cb318
universityofmaryland,2020-03-08T15:36:47.765Z,,University of Maryland,3.0,Denton Hall,E5RGSTA85A03,3,recycle,8,35.0,f,,,38.992374,-76.950744,17.0,https://images.compology.com/1/raw_device_data/043d0764-3dc5-496c-b8b5-5f2efda04070
universityofmaryland,2020-03-08T15:38:23.549Z,,University of Maryland,3.0,Denton Hall,Z1Y5KFA5H3NA,4,refuse,6,0.0,f,,,38.992397,-76.950477,21.0,https://images.compology.com/1/raw_device_data/c532c911-db42-4f23-8e0b-69343a22d920
universityofmaryland,2020-03-08T15:38:36.396Z,,University of Maryland,4.0,Patapsco Building,QK633SDAVXXC,7,recycle,8,85.0,f,,,38.976528,-76.925651,19.0,https://images.compology.com/1/raw_device_data/acd9a7af-0d02-46f2-8c7a-afd188079d85
universityofmaryland,2020-03-08T15:39:00.690Z,,University of Maryland,5.0,UM Technology Ventures,DM5S9RVP4WFG,9,recycle,8,60.0,f,,,38.979232,-76.925437,27.0,https://images.compology.com/1/raw_device_data/c5e182cb-dabe-426a-9737-c0b754f1dd4f
universityofmaryland,2020-03-08T15:39:11.899Z,,University of Maryland,5.0,UM Technology Ventures,7NGF1MRE6SKT,10,refuse,6,5.0,f,,,38.979079999999996,-76.92556,24.0,https://images.compology.com/1/raw_device_data/0c2f662c-24b5-4733-8b7e-ad96a125c267
universityofmaryland,2020-03-08T15:39:21.387Z,,University of Maryland,1.0,Gosset Football Teamhouse,PRP9VRTJQT8V,2,refuse,6,27.0,f,,,38.990192,-76.94577,13.0,https://images.compology.com/1/raw_device_data/65ae1f61-6983-4755-82f6-2d134840d1af
universityofmaryland,2020-03-08T15:40:57.757Z,,University of Maryland,1.0,Gosset Football Teamhouse,J6MMBE75XVYA,1,recycle,8,25.0,f,,,38.990005,-76.945747,24.0,https://images.compology.com/1/raw_device_data/828108f0-a18f-4a07-ab0c-da97d996f632
universityofmaryland,2020-03-08T16:36:27.219Z,,University of Maryland,4.0,Patapsco Building,TBCCR5C8TCBR,8,refuse,8,10.0,f,,,38.976496999999995,-76.925376,22.0,https://images.compology.com/1/raw_device_data/75f584d7-3bd3-4cd8-a997-9311e06cab46
universityofmaryland,2020-03-08T16:37:27.490Z,,University of Maryland,5.0,UM Technology Ventures,DM5S9RVP4WFG,9,recycle,8,55.0,f,,,38.979411999999996,-76.925575,11.0,https://images.compology.com/1/raw_device_data/611ca144-66e1-4f95-acf6-e03e83ad8e74
universityofmaryland,2020-03-08T16:38:06.309Z,,University of Maryland,3.0,Denton Hall,Z1Y5KFA5H3NA,4,refuse,6,10.0,f,,,38.992389,-76.950714,13.0,https://images.compology.com/1/raw_device_data/881957e8-1d04-40f8-8794-992179327c01
universityofmaryland,2020-03-08T16:39:05.481Z,,University of Maryland,5.0,UM Technology Ventures,7NGF1MRE6SKT,10,refuse,6,10.0,f,,,38.9789,-76.925804,30.0,https://images.compology.com/1/raw_device_data/3db333b3-d4dd-4979-ae2a-3b6910933fa8
universityofmaryland,2020-03-08T16:40:44.723Z,,University of Maryland,1.0,Gosset Football Teamhouse,PRP9VRTJQT8V,2,refuse,6,42.0,f,,,38.990161,-76.94564799999999,9.3,https://images.compology.com/1/raw_device_data/6c151e36-8fcc-45c4-ae18-c1e640c57355
universityofmaryland,2020-03-08T16:41:00.303Z,,University of Maryland,4.0,Patapsco Building,QK633SDAVXXC,7,recycle,8,95.0,f,,,38.976642,-76.925376,15.0,https://images.compology.com/1/raw_device_data/be0a572b-06bc-4c3a-9e21-5e958af5f37e
universityofmaryland,2020-03-08T16:41:03.938Z,,University of Maryland,1.0,Gosset Football Teamhouse,J6MMBE75XVYA,1,recycle,8,25.0,f,,,38.99028,-76.945846,18.0,https://images.compology.com/1/raw_device_data/1172bc1d-c268-4a9b-b1b6-acbf0e6cd34c
universityofmaryland,2020-03-08T16:41:30.105Z,,University of Maryland,3.0,Denton Hall,E5RGSTA85A03,3,recycle,8,65.0,f,,,38.992137,-76.95066800000001,18.0,https://images.compology.com/1/raw_device_data/32626b9c-a5d8-47c4-9b88-95a192485d11
universityofmaryland,2020-03-08T23:36:04.802Z,,University of Maryland,4.0,Patapsco Building,QK633SDAVXXC,7,recycle,8,87.0,f,,,38.976383,-76.925788,29.0,https://images.compology.com/1/raw_device_data/e43f46f4-d8de-4d7b-bbde-c413d4ff5388
universityofmaryland,2020-03-08T23:36:23.272Z,,University of Maryland,5.0,UM Technology Ventures,DM5S9RVP4WFG,9,recycle,8,60.0,f,,,38.978374,-76.925224,28.0,https://images.compology.com/1/raw_device_data/ca95e5a7-2132-4a8b-895e-b69cdba7cc73
universityofmaryland,2020-03-08T23:37:05.702Z,,University of Maryland,3.0,Denton Hall,Z1Y5KFA5H3NA,4,refuse,6,10.0,f,,,38.992107,-76.950737,28.0,https://images.compology.com/1/raw_device_data/0e5fa7d5-0dd6-4059-9380-259b7ed7efa4
universityofmaryland,2020-03-08T23:38:02.812Z,,University of Maryland,1.0,Gosset Football Teamhouse,J6MMBE75XVYA,1,recycle,8,27.0,f,,,38.990013,-76.945587,21.0,https://images.compology.com/1/raw_device_data/94737847-caed-4701-aec4-549cc8c8bfe8
universityofmaryland,2020-03-08T23:38:05.877Z,,University of Maryland,5.0,UM Technology Ventures,7NGF1MRE6SKT,10,refuse,6,10.0,f,,,38.979118,-76.925453,24.0,https://images.compology.com/1/raw_device_data/c7b53dbc-1ed9-43af-a644-6c6f66a0f4fe
universityofmaryland,2020-03-08T23:38:44.103Z,,University of Maryland,4.0,Patapsco Building,TBCCR5C8TCBR,8,refuse,8,10.0,f,,,38.976271999999994,-76.92523100000001,24.0,https://images.compology.com/1/raw_device_data/62404f6f-6377-489e-96ef-d065b6cdb31d
universityofmaryland,2020-03-08T23:39:43.278Z,,University of Maryland,3.0,Denton Hall,E5RGSTA85A03,3,recycle,8,55.0,f,,,38.992157,-76.950393,27.0,https://images.compology.com/1/raw_device_data/30043d4e-e105-4447-8ada-2fa692b9280f
universityofmaryland,2020-03-08T23:39:57.395Z,,University of Maryland,1.0,Gosset Football Teamhouse,PRP9VRTJQT8V,2,refuse,6,37.0,f,,,38.990066,-76.945808,23.0,https://images.compology.com/1/raw_device_data/c472d702-a378-44de-851a-a844f0b13712
universityofmaryland,2020-03-09T04:15:38.036Z,,University of Maryland,4.0,Patapsco Building,TBCCR5C8TCBR,8,refuse,8,15.0,f,,,38.976299,-76.92523100000001,23.0,https://images.compology.com/1/raw_device_data/4bae0740-0cba-4ca4-8b74-228207d1751a
universityofmaryland,2020-03-09T04:15:48.742Z,,University of Maryland,3.0,Denton Hall,E5RGSTA85A03,3,recycle,8,50.0,f,,,38.992507,-76.950721,26.0,https://images.compology.com/1/raw_device_data/0f233e4d-baed-4bbb-a77f-13280d267092
universityofmaryland,2020-03-09T04:16:01.788Z,,University of Maryland,4.0,Patapsco Building,QK633SDAVXXC,7,recycle,8,97.0,f,,,38.976444,-76.92562099999999,24.0,https://images.compology.com/1/raw_device_data/b7615119-0457-4520-a252-718e15885752
universityofmaryland,2020-03-09T04:16:31.089Z,,University of Maryland,5.0,UM Technology Ventures,DM5S9RVP4WFG,9,recycle,8,65.0,f,,,38.979347,-76.925498,17.0,https://images.compology.com/1/raw_device_data/c810cb2b-d707-46cf-a1a2-733b95a382b6
universityofmaryland,2020-03-09T04:17:53.020Z,,University of Maryland,1.0,Gosset Football Teamhouse,J6MMBE75XVYA,1,recycle,8,22.0,f,,,38.990234,-76.94581600000001,25.0,https://images.compology.com/1/raw_device_data/e86dc6b6-3f38-49fa-bbc1-41804e0c8a4d
universityofmaryland,2020-03-09T04:18:25.011Z,,University of Maryland,1.0,Gosset Football Teamhouse,PRP9VRTJQT8V,2,refuse,6,47.0,f,,,38.990108,-76.94577,26.0,https://images.compology.com/1/raw_device_data/e227fbc2-c86a-4fe4-ba87-226165384e96
universityofmaryland,2020-03-09T04:19:25.641Z,,University of Maryland,3.0,Denton Hall,Z1Y5KFA5H3NA,4,refuse,6,10.0,f,,,38.992351,-76.950592,23.0,https://images.compology.com/1/raw_device_data/d20547e4-ae1d-4dc2-a0b5-f027e4753be6
universityofmaryland,2020-03-09T04:20:13.862Z,,University of Maryland,5.0,UM Technology Ventures,7NGF1MRE6SKT,10,refuse,6,5.0,f,,,38.979232,-76.925628,30.0,https://images.compology.com/1/raw_device_data/9d47bd45-bc15-4d19-9936-9844f24291b3
universityofmaryland,2020-03-09T08:36:58.118Z,,University of Maryland,1.0,Gosset Football Teamhouse,J6MMBE75XVYA,1,recycle,8,0.0,t,2020-03-09T08:36:58.000Z,22.0,38.990291,-76.945686,28.0,https://images.compology.com/1/raw_device_data/294a8dbf-f036-4bd7-8abc-c006d562b93a
universityofmaryland,2020-03-09T08:47:56.765Z,,University of Maryland,3.0,Denton Hall,E5RGSTA85A03,3,recycle,8,0.0,t,2020-03-09T08:47:56.000Z,50.0,38.992492,-76.950698,22.0,https://images.compology.com/1/raw_device_data/5b8740ae-9385-4b29-aa52-60b0c840de08
universityofmaryland,2020-03-09T08:51:29.676Z,,University of Maryland,1.0,Gosset Football Teamhouse,PRP9VRTJQT8V,2,refuse,6,0.0,t,2020-03-09T08:51:29.000Z,47.0,38.990080999999996,-76.94579300000001,19.0,https://images.compology.com/1/raw_device_data/b3979fa8-e110-42c1-841e-a475d19f007c
universityofmaryland,2020-03-09T12:50:50.737Z,,University of Maryland,2.0,Van Munching Hall,K0V7D3VHWHMN,6,refuse,6,5.0,f,,,38.983837,-76.94755500000001,6.5,https://images.compology.com/1/raw_device_data/27e0db70-06c4-448a-9edd-2567054fe56c
